# y	v-velocity at x=0.00000000
# Re=100
0.015625000000	0.028566290089
0.046875000000	0.073281701735
0.078125000000	0.107831381526
0.109375000000	0.133478060981
0.140625000000	0.151566207930
0.171875000000	0.163353200245
0.203125000000	0.169913034879
0.234375000000	0.172087862613
0.265625000000	0.170479698779
0.296875000000	0.165471260553
0.328125000000	0.157264230298
0.359375000000	0.145924879460
0.390625000000	0.131430013951
0.421875000000	0.113709758196
0.453125000000	0.092686823175
0.484375000000	0.068314266929
0.515625000000	0.040615220695
0.546875000000	0.009728832114
0.578125000000	-0.024033171882
0.609375000000	-0.060115568594
0.640625000000	-0.097632942205
0.671875000000	-0.135271228087
0.703125000000	-0.171192232114
0.734375000000	-0.202973736241
0.765625000000	-0.227642327330
0.796875000000	-0.241879806111
0.828125000000	-0.242485913620
0.859375000000	-0.227122127063
0.890625000000	-0.195205297623
0.921875000000	-0.148591835912
0.953125000000	-0.091575103691
0.984375000000	-0.029981504127
