# y	u-velocity at x=0.00000000
# Re=100
0.015625000000	-0.011705586150
0.046875000000	-0.031910330259
0.078125000000	-0.050114256404
0.109375000000	-0.066979405838
0.140625000000	-0.083013366912
0.171875000000	-0.098580442058
0.203125000000	-0.113905413194
0.234375000000	-0.129067864081
0.265625000000	-0.143991604346
0.296875000000	-0.158434368851
0.328125000000	-0.171983772710
0.359375000000	-0.184065831861
0.390625000000	-0.193971678441
0.421875000000	-0.200905840470
0.453125000000	-0.204055381272
0.484375000000	-0.202673648071
0.515625000000	-0.196166539247
0.546875000000	-0.184164852284
0.578125000000	-0.166565148587
0.609375000000	-0.143524216059
0.640625000000	-0.115397184097
0.671875000000	-0.082613227145
0.703125000000	-0.045481678174
0.734375000000	-0.003913704200
0.765625000000	0.042963887045
0.796875000000	0.097315878934
0.828125000000	0.163170596411
0.859375000000	0.246818243600
0.890625000000	0.356482125041
0.921875000000	0.500367134536
0.953125000000	0.682152657400
0.984375000000	0.893914794709
